,cloudCover,dewPoint,windBearing,precipProbability,windSpeed,summary,precipAccumulation,precipType,humidity,apparentTemperature,pressure,uvIndex,visibility,precipIntensity,temperature,icon,time
1372082400,0.78,15.61,25,0,4.3,Mostly Cloudy,,,0.76,19.96,1011.58,2,9.98,0,19.92,partly-cloudy-day,1372082400
1372086000,0.74,15.82,11,0,2.75,Mostly Cloudy,,,0.8,19.37,1011.19,1,9.88,0,19.29,partly-cloudy-day,1372086000
1372089600,0.75,15.56,9,0,3.45,Mostly Cloudy,,,0.81,19.01,1010.74,1,9.72,0,18.95,partly-cloudy-day,1372089600
1372093200,0.76,15.46,53,0,2.49,Mostly Cloudy,,,0.91,17.11,1011.36,0,8.29,0,16.98,partly-cloudy-day,1372093200
1372096800,0.82,15.48,11,0,3.27,Mostly Cloudy,,,0.91,17.15,1011.36,0,9.12,0,17.02,partly-cloudy-day,1372096800
1372100400,0.84,15.4,13,0,2.5,Mostly Cloudy,,,0.92,16.8,1011.06,0,8.5,0,16.67,partly-cloudy-night,1372100400
1372104000,0.82,15.19,19,0,1.84,Mostly Cloudy,,,0.93,16.49,1010.97,0,8.1,0,16.37,partly-cloudy-night,1372104000
1372107600,0.96,15.36,15,0,1.5,Overcast,,,0.96,16.18,1010.14,0,8.96,0,16.02,cloudy,1372107600
1372111200,0.97,14.57,237,0,1.33,Overcast,,,0.97,15.19,1009.71,0,5.94,0,15.11,cloudy,1372111200
1372114800,0.97,14.34,207,0,0.9,Overcast,,,0.97,14.86,1009.43,0,4.55,0,14.79,cloudy,1372114800
1372118400,0.96,13.91,204,0,2.06,Overcast,,,0.98,14.31,1008.28,0,6.84,0,14.28,cloudy,1372118400
1372122000,0.93,13.76,215,0,2.76,Mostly Cloudy,,,0.98,14.12,1007.63,0,7.76,0,14.09,partly-cloudy-night,1372122000
1372125600,0.91,13.31,218,0,2.21,Mostly Cloudy,,,0.98,13.59,1007.79,0,6.45,0,13.59,partly-cloudy-night,1372125600
1372129200,0.91,12.75,224,0,2.87,Mostly Cloudy,,,0.95,13.48,1008.36,0,7.27,0,13.48,partly-cloudy-day,1372129200
1372132800,0.92,12.83,219,0,2.78,Mostly Cloudy,,,0.96,13.54,1008.64,0,8.71,0,13.54,partly-cloudy-day,1372132800
1372136400,0.89,13.01,205,0,2.19,Mostly Cloudy,,,0.96,13.61,1008.75,0,10.19,0,13.61,partly-cloudy-day,1372136400
1372140000,0.91,13.05,217,0,2.77,Mostly Cloudy,,,0.92,14.29,1009.04,1,10.65,0,14.29,partly-cloudy-day,1372140000
1372143600,0.89,13.14,219,0,2.88,Mostly Cloudy,,,0.9,14.81,1009.52,2,11.09,0,14.81,partly-cloudy-day,1372143600
1372147200,0.82,12.79,213,0,2.63,Mostly Cloudy,,,0.83,15.67,1009.99,3,11.39,0,15.67,partly-cloudy-day,1372147200
1372150800,0.8,12.79,221,0,2.91,Mostly Cloudy,,,0.78,16.65,1009.97,4,12.12,0,16.65,partly-cloudy-day,1372150800
1372154400,0.77,13.03,239,0,3.39,Mostly Cloudy,,,0.81,16.22,1010.27,5,10.93,0,16.22,partly-cloudy-day,1372154400
1372158000,0.76,12.91,233,1,4.14,Light Rain,,rain,0.79,16.51,1010.85,5,10.14,1.016,16.51,rain,1372158000
1372161600,0.76,12.84,204,1,2.59,Light Rain,,rain,0.83,15.72,1011.46,5,9.93,1.016,15.72,rain,1372161600
1372165200,0.77,13.17,251,1,2.39,Rain,,rain,0.83,15.97,1011.66,3,10.99,2.032,15.97,rain,1372165200
1372168800,0.81,12.49,260,1,4.04,Rain,,rain,0.85,14.98,1012.09,2,10.19,2.032,14.98,rain,1372168800
1372172400,0.83,12.23,256,1,3.54,Rain,,rain,0.88,14.14,1012.29,1,10.12,2.032,14.14,rain,1372172400
1372176000,0.84,11.58,258,1,3.21,Rain,,rain,0.87,13.65,1012.83,1,9.75,4.064,13.65,rain,1372176000
1372179600,0.85,11.31,278,1,3.8,Rain,,rain,0.88,13.18,1013.34,0,8.56,2.032,13.18,rain,1372179600
